Date,High
"August 7, 2018",1.295043
"August 8, 2018",1.287714
"August 9, 2018",1.284901
"August 10, 2018",1.274421
"August 11, 2018",1.276895
"August 12, 2018",1.276895
"August 13, 2018",1.27486
"August 14, 2018",1.271634
"August 15, 2018",1.269728
"August 16, 2018",1.270325
"August 17, 2018",1.27275
"August 18, 2018",1.2756
"August 19, 2018",1.2756
"August 20, 2018",1.278609
"August 21, 2018",1.287134
"August 22, 2018",1.290947
"August 23, 2018",1.281788
"August 24, 2018",1.285595
"August 25, 2018",1.284505
"August 26, 2018",1.284505
"August 27, 2018",1.289524
"August 28, 2018",1.288718
"August 29, 2018",1.299824
"August 30, 2018",1.300728
"August 31, 2018",1.295866
"September 1, 2018",1.296101
"September 2, 2018",1.296101
"September 3, 2018",1.288319
"September 4, 2018",1.285322
"September 5, 2018",1.29009
"September 6, 2018",1.293326
"September 7, 2018",1.292583
"September 8, 2018",1.292107
"September 9, 2018",1.292107
"September 10, 2018",1.302847
"September 11, 2018",1.300982
"September 12, 2018",1.305722
"September 13, 2018",1.310882
"September 14, 2018",1.307284
"September 15, 2018",1.307002
"September 16, 2018",1.307002
"September 17, 2018",1.31521
"September 18, 2018",1.313646
"September 19, 2018",1.316205
"September 20, 2018",1.324354
"September 21, 2018",1.308096
"September 22, 2018",1.307301
"September 23, 2018",1.307301
"September 24, 2018",1.312345
"September 25, 2018",1.316846
"September 26, 2018",1.317697
"September 27, 2018",1.310522
"September 28, 2018",1.304419
"September 29, 2018",1.303
"September 30, 2018",1.303
"October 1, 2018",1.30401
"October 2, 2018",1.298491
"October 3, 2018",1.299292
"October 4, 2018",1.300898
"October 5, 2018",1.309595
"October 6, 2018",1.312353
"October 7, 2018",1.312353
"October 8, 2018",1.307429
"October 9, 2018",1.312655
"October 10, 2018",1.320934
"October 11, 2018",1.320271
"October 12, 2018",1.315616
"October 13, 2018",1.3154
"October 14, 2018",1.3154
"October 15, 2018",1.316621
"October 16, 2018",1.319044
"October 17, 2018",1.314786
"October 18, 2018",1.304232
"October 19, 2018",1.307702
"October 20, 2018",1.307198
"October 21, 2018",1.307198
"October 22, 2018",1.297606
"October 23, 2018",1.29957
"October 24, 2018",1.288353
"October 25, 2018",1.282734
"October 26, 2018",1.283277
"October 27, 2018",1.283302
"October 28, 2018",1.283302
"October 29, 2018",1.280074
"October 30, 2018",1.271044
"October 31, 2018",1.275315
"November 1, 2018",1.297766
"November 2, 2018",1.296706
"November 3, 2018",1.298196
"November 4, 2018",1.298196
"November 5, 2018",1.302244
"November 6, 2018",1.307625
"November 7, 2018",1.314898
"November 8, 2018",1.311209
"November 9, 2018",1.298288
"November 10, 2018",1.2978
"November 11, 2018",1.2978
"November 12, 2018",1.286174
"November 13, 2018",1.302906
"November 14, 2018",1.302507
"November 15, 2018",1.276414
"November 16, 2018",1.283368
"November 17, 2018",1.283994
"November 18, 2018",1.283994
"November 19, 2018",1.285512
"November 20, 2018",1.281255
"November 21, 2018",1.278298
"November 22, 2018",1.287498
"November 23, 2018",1.280771
"November 24, 2018",1.282249
"November 25, 2018",1.282199
"November 26, 2018",1.281534
"November 27, 2018",1.273172
"November 28, 2018",1.275022
"November 29, 2018",1.279263
"November 30, 2018",1.276617
"December 1, 2018",1.276202
"December 2, 2018",1.276202
"December 3, 2018",1.273869
"December 4, 2018",1.272427
"December 5, 2018",1.274835
"December 6, 2018",1.277743
"December 7, 2018",1.274372
"December 8, 2018",1.273099
"December 9, 2018",1.273099
"December 10, 2018",1.254689
"December 11, 2018",1.251651
"December 12, 2018",1.266087
"December 13, 2018",1.263759
"December 14, 2018",1.256945
"December 15, 2018",1.258804
"December 16, 2018",1.258804
"December 17, 2018",1.259604
"December 18, 2018",1.26475
"December 19, 2018",1.266304
"December 20, 2018",1.26487
"December 21, 2018",1.267403
"December 22, 2018",1.265799
"December 23, 2018",1.265799
"December 24, 2018",1.273423
"December 25, 2018",1.275299
"December 26, 2018",1.267676
"December 27, 2018",1.262977
"December 28, 2018",1.269616
"December 29, 2018",1.270801
"December 30, 2018",1.270801
"December 31, 2018",1.275941
"January 1, 2019",1.272896
"January 2, 2019",1.259692
"January 3, 2019",1.263232
"January 4, 2019",1.273707
"January 5, 2019",1.273002
"January 6, 2019",1.273002
"January 7, 2019",1.276235
"January 8, 2019",1.27275
"January 9, 2019",1.276292
"January 10, 2019",1.276577
"January 11, 2019",1.283359
"January 12, 2019",1.285198
"January 13, 2019",1.285198
"January 14, 2019",1.287068
"January 15, 2019",1.276715
"January 16, 2019",1.286149
"January 17, 2019",1.293494
"January 18, 2019",1.289557
"January 19, 2019",1.288295
"January 20, 2019",1.288295
"January 21, 2019",1.289857
"January 22, 2019",1.295337
"January 23, 2019",1.307335
"January 24, 2019",1.303076
"January 25, 2019",1.316041
"January 26, 2019",1.319949
"January 27, 2019",1.319949
"January 28, 2019",1.315859
"January 29, 2019",1.314665
"January 30, 2019",1.306131
"January 31, 2019",1.313405
"February 1, 2019",1.308558
"February 2, 2019",1.309098
"February 3, 2019",1.309098
"February 4, 2019",1.306378
"February 5, 2019",1.294473
"February 6, 2019",1.295454
"February 7, 2019",1.297185
"February 8, 2019",1.293854
"February 9, 2019",1.295052
"February 10, 2019",1.295052
"February 11, 2019",1.286
"February 12, 2019",1.28895
"February 13, 2019",1.286132
"February 14, 2019",1.278879
"February 15, 2019",1.285678
"February 16, 2019",1.289607
"February 17, 2019",1.289607
"February 18, 2019",1.29239
"February 19, 2019",1.303586
"February 20, 2019",1.307925
"February 21, 2019",1.305517
"February 22, 2019",1.30631
"February 23, 2019",1.305347
"February 25, 2019",1.30596
"February 26, 2019",1.325653
"February 27, 2019",1.331691
"February 28, 2019",1.328233
"March 1, 2019",1.32234
"March 2, 2019",1.321004
"March 3, 2019",1.321004
"March 4, 2019",1.318218
"March 5, 2019",1.314423
"March 6, 2019",1.314579
"March 7, 2019",1.310084
"March 8, 2019",1.301744
"March 9, 2019",1.301694
"March 10, 2019",1.301744
"March 11, 2019",1.312405
"March 12, 2019",1.308575
"March 13, 2019",1.321004
"March 14, 2019",1.326102
"March 15, 2019",1.329151
"March 16, 2019",1.331797
"March 17, 2019",1.331797
"March 18, 2019",1.322349
"March 19, 2019",1.327492
"March 20, 2019",1.320812
"March 21, 2019",1.305781
"March 22, 2019",1.319374
"March 23, 2019",1.3211
"March 24, 2019",1.32165
"March 25, 2019",1.318044
"March 26, 2019",1.322192
"March 27, 2019",1.324004
"March 28, 2019",1.305193
"March 29, 2019",1.301312
"March 30, 2019",1.304402
"March 31, 2019",1.304402
"April 1, 2019",1.31256
"April 2, 2019",1.307617
"April 3, 2019",1.316482
"April 4, 2019",1.307873
"April 5, 2019",1.301914
"April 7, 2019",1.303798
"April 8, 2019",1.306208
"April 9, 2019",1.303509
"April 10, 2019",1.311355
"April 11, 2019",1.307335
"April 12, 2019",1.308267
"April 13, 2019",1.308241
"April 14, 2019",1.308301
"April 15, 2019",1.310848
"April 16, 2019",1.304504
"April 17, 2019",1.303271
"April 18, 2019",1.299207
"April 19, 2019",1.299968
"April 20, 2019",1.299596
"April 21, 2019",1.299596
"April 22, 2019",1.298027
"April 23, 2019",1.294498
"April 24, 2019",1.292775
"April 25, 2019",1.290489
"April 26, 2019",1.293661
"April 27, 2019",1.291556
"April 28, 2019",1.291556
"April 29, 2019",1.293051
"April 30, 2019",1.30424
"May 1, 2019",1.308027
"May 2, 2019",1.302847
"May 3, 2019",1.315011
"May 4, 2019",1.317297
"May 5, 2019",1.317297
"May 6, 2019",1.309466
"May 7, 2019",1.305006
"May 8, 2019",1.300424
"May 9, 2019",1.302253
"May 10, 2019",1.302601
"May 11, 2019",1.299596
"May 12, 2019",1.299596
"May 13, 2019",1.294976
"May 14, 2019",1.292324
"May 15, 2019",1.286116
"May 16, 2019",1.279951
"May 17, 2019",1.273269
"May 18, 2019",1.271795
"May 19, 2019",1.271795
"May 20, 2019",1.272232
"May 21, 2019",1.273107
"May 22, 2019",1.267026
"May 23, 2019",1.267267
"May 24, 2019",1.271019
"May 25, 2019",1.271448
"May 26, 2019",1.271302
"May 27, 2019",1.267909
"May 28, 2019",1.266304
"May 29, 2019",1.261766
"May 30, 2019",1.261432
"May 31, 2019",1.262945
"June 1, 2019",1.263799
"June 2, 2019",1.263552
"June 3, 2019",1.263759
"June 4, 2019",1.268392
"June 5, 2019",1.268802
"June 6, 2019",1.270793
"June 7, 2019",1.274445
"June 8, 2019",1.273999
"June 9, 2019",1.273999
"June 10, 2019",1.268689
"June 11, 2019",1.272588
"June 12, 2019",1.268231
"June 13, 2019",1.267941
"June 14, 2019",1.259954
"June 15, 2019",1.259343
"June 16, 2019",1.259343
"June 17, 2019",1.256439
"June 18, 2019",1.2548
"June 19, 2019",1.262786
"June 20, 2019",1.26943
"June 21, 2019",1.270923
"June 22, 2019",1.274202
"June 23, 2019",1.274202
"June 24, 2019",1.273885
"June 25, 2019",1.269462
"June 26, 2019",1.269841
"June 27, 2019",1.268231
"June 28, 2019",1.269197
"June 29, 2019",1.269503
"June 30, 2019",1.269503
"July 1, 2019",1.264015
"July 2, 2019",1.261448
"July 3, 2019",1.257664
"July 4, 2019",1.257862
"July 5, 2019",1.251369
"July 6, 2019",1.252199
"July 7, 2019",1.252199
"July 8, 2019",1.251878
"July 9, 2019",1.246106
"July 10, 2019",1.250938
"July 11, 2019",1.251956
"July 12, 2019",1.256755
"July 13, 2019",1.257197
"July 14, 2019",1.257197
"July 15, 2019",1.25169
"July 16, 2019",1.241927
"July 17, 2019",1.245074
"July 18, 2019",1.248751
"July 19, 2019",1.25
"July 20, 2019",1.25025
"July 21, 2019",1.25025
"July 22, 2019",1.248128
"July 23, 2019",1.243735
"July 24, 2019",1.249766
"July 25, 2019",1.244702
"July 26, 2019",1.238689
"July 27, 2019",1.238106
"July 28, 2019",1.238106
"July 29, 2019",1.221725
"July 30, 2019",1.215902
"July 31, 2019",1.221449
"August 1, 2019",1.214218
"August 2, 2019",1.214145
"August 3, 2019",1.215902
"August 4, 2019",1.215902
"August 5, 2019",1.215259
"August 6, 2019",1.214831
"August 7, 2019",1.215214
"August 8, 2019",1.214668
"August 9, 2019",1.206564
"August 10, 2019",1.203703
"August 11, 2019",1.203703
"August 12, 2019",1.207584
"August 13, 2019",1.205836
"August 14, 2019",1.206127
"August 15, 2019",1.211739
"August 16, 2019",1.215333
"August 18, 2019",1.215096
"August 19, 2019",1.213173
"August 20, 2019",1.216952
"August 21, 2019",1.213916
"August 22, 2019",1.225535
"August 23, 2019",1.226392
"August 24, 2019",1.227853
"August 25, 2019",1.227853
"August 26, 2019",1.222576
"August 27, 2019",1.229861
"August 28, 2019",1.22295
"August 29, 2019",1.21981
"August 30, 2019",1.216397
"August 31, 2019",1.215798
"September 1, 2019",1.215798
"September 2, 2019",1.207059
"September 3, 2019",1.209614
"September 4, 2019",1.220711
"September 5, 2019",1.232347
"September 6, 2019",1.228697
"September 7, 2019",1.228456
"September 8, 2019",1.228456
"September 9, 2019",1.235132
"September 10, 2019",1.234355
"September 11, 2019",1.231831
"September 12, 2019",1.234553
"September 13, 2019",1.246261
"September 14, 2019",1.250602
"September 15, 2019",1.250602
"September 16, 2019",1.242699
"September 17, 2019",1.250086
"September 18, 2019",1.247785
"September 19, 2019",1.249063
"September 20, 2019",1.248798
"September 21, 2019",1.247046
"September 22, 2019",1.247046
"September 23, 2019",1.242962
"September 24, 2019",1.249001
"September 25, 2019",1.235827
"September 26, 2019",1.234316
"September 27, 2019",1.230921
"September 28, 2019",1.22903
"September 29, 2019",1.228848
"September 30, 2019",1.228954
"October 1, 2019",1.231557
"October 2, 2019",1.230164
"October 3, 2019",1.237685
"October 4, 2019",1.233479
"October 5, 2019",1.23335
"October 6, 2019",1.23335
"October 7, 2019",1.230921
"October 8, 2019",1.22212
"October 9, 2019",1.220078
"October 10, 2019",1.239157
"October 11, 2019",1.266793
"October 13, 2019",1.26485
"October 14, 2019",1.256597
"October 15, 2019",1.275421
"October 16, 2019",1.285322
"October 17, 2019",1.285587
"October 18, 2019",1.292207
"October 19, 2019",1.2985
"October 20, 2019",1.2985
"October 21, 2019",1.298055
"October 22, 2019",1.295177
"October 23, 2019",1.287208
"October 24, 2019",1.285529
"October 25, 2019",1.282092
"October 26, 2019",1.2827
"October 27, 2019",1.2827
"October 28, 2019",1.286174
"October 29, 2019",1.288162
"October 30, 2019",1.287333
"October 31, 2019",1.294105
"November 1, 2019",1.293494
"November 2, 2019",1.2942
"November 3, 2019",1.2936
"November 4, 2019",1.290747
"November 5, 2019",1.286695
"November 6, 2019",1.28696
"November 7, 2019",1.28201
"November 8, 2019",1.278903
"November 9, 2019",1.2775
"November 10, 2019",1.2775
"November 11, 2019",1.285446
"November 12, 2019",1.285521
"November 13, 2019",1.283705
"November 14, 2019",1.287954
"November 15, 2019",1.290156
"November 16, 2019",1.29075
"November 17, 2019",1.29075
"November 18, 2019",1.296252
"November 19, 2019",1.293084
"November 20, 2019",1.291881
"November 21, 2019",1.291364
"November 22, 2019",1.282709
"November 23, 2019",1.2835
"November 24, 2019",1.2832
"November 25, 2019",1.288187
"November 26, 2019",1.284852
"November 27, 2019",1.287971
"November 28, 2019",1.290956
"November 29, 2019",1.293987
"November 30, 2019",1.29275
"December 1, 2019",1.29275
"December 2, 2019",1.293435
"December 3, 2019",1.299993
"December 4, 2019",1.309355
"December 5, 2019",1.315989
"December 6, 2019",1.311992
"December 9, 2019",1.315348
"December 10, 2019",1.317358
"December 11, 2019",1.317566
"December 12, 2019",1.312913
"December 13, 2019",1.335051
"December 14, 2019",1.3325
"December 15, 2019",1.3325
"December 16, 2019",1.333885
"December 17, 2019",1.311054
"December 18, 2019",1.307463
"December 19, 2019",1.303237
"December 20, 2019",1.304402
"December 21, 2019",1.30045
"December 22, 2019",1.30045
"December 23, 2019",1.291664
"December 24, 2019",1.296117
"December 25, 2019",1.2927
"December 26, 2019",1.30039
"December 27, 2019",1.309415
"December 28, 2019",1.308
"December 29, 2019",1.308
"December 30, 2019",1.314216
"December 31, 2019",1.327045
"January 1, 2020",1.327
"January 2, 2020",1.313353
"January 3, 2020",1.309346
"January 4, 2020",1.30875
"January 5, 2020",1.30875
"January 6, 2020",1.316231
"January 7, 2020",1.312413
"January 8, 2020",1.310247
"January 9, 2020",1.306319
"January 10, 2020",1.305995
"January 11, 2020",1.3065
"January 12, 2020",1.30645
"January 13, 2020",1.298364
"January 14, 2020",1.301465
"January 15, 2020",1.302652
"January 16, 2020",1.307694
"January 17, 2020",1.302736
"January 18, 2020",1.30155
"January 19, 2020",1.30155
"January 20, 2020",1.299883
"January 21, 2020",1.304461
"January 22, 2020",1.31331
"January 23, 2020",1.310367
"January 24, 2020",1.306677
"January 25, 2020",1.307415
"January 26, 2020",1.307415
"January 27, 2020",1.30556
"January 28, 2020",1.299604
"January 29, 2020",1.300737
"January 30, 2020",1.310504
"January 31, 2020",1.318739
"February 1, 2020",1.32046
"February 2, 2020",1.32046
"February 3, 2020",1.300635
"February 4, 2020",1.302414
"February 5, 2020",1.299435
"February 6, 2020",1.293168
"February 7, 2020",1.290148
"February 8, 2020",1.28925
"February 9, 2020",1.28925
"February 10, 2020",1.291731
"February 11, 2020",1.294322
"February 12, 2020",1.297522
"February 13, 2020",1.305509
"February 14, 2020",1.303195
"February 15, 2020",1.30471
"February 16, 2020",1.30471
"February 17, 2020",1.301321
"February 18, 2020",1.301389
"February 19, 2020",1.293703
"February 20, 2020",1.287523
"February 21, 2020",1.296512
"February 22, 2020",1.2955
"February 23, 2020",1.2955
"February 24, 2020",1.292065
"February 25, 2020",1.299925
"February 26, 2020",1.292532
"February 27, 2020",1.287905
"February 28, 2020",1.278225
"February 29, 2020",1.28215
"March 1, 2020",1.28215
"March 2, 2020",1.27883
"March 3, 2020",1.281928
"March 4, 2020",1.284134
"March 5, 2020",1.29454
"March 6, 2020",1.301372
"March 7, 2020",1.3049
"March 8, 2020",1.3049
"March 9, 2020",1.312715
"March 10, 2020",1.291081
"March 11, 2020",1.28576
"March 12, 2020",1.253667
"March 13, 2020",1.235995
"March 14, 2020",1.227
"March 15, 2020",1.227
"March 16, 2020",1.224537
"March 17, 2020",1.205066
"March 18, 2020",1.154781
"March 19, 2020",1.165053
"March 20, 2020",1.171111
"March 21, 2020",1.165
"March 22, 2020",1.165
"March 23, 2020",1.147546
"March 24, 2020",1.176547
"March 25, 2020",1.181838
"March 26, 2020",1.217034
"March 27, 2020",1.240049
"March 28, 2020",1.2455
"March 29, 2020",1.2455
"March 30, 2020",1.239672
"March 31, 2020",1.23978
"April 1, 2020",1.239849
"April 2, 2020",1.236828
"April 3, 2020",1.223391
"April 6, 2020",1.230936
"April 7, 2020",1.233046
"April 8, 2020",1.24088
"April 9, 2020",1.244772
"April 10, 2020",1.247972
"April 11, 2020",1.2447
"April 12, 2020",1.2447
"April 13, 2020",1.252113
"April 14, 2020",1.261249
"April 15, 2020",1.253918
"April 16, 2020",1.243534
"April 17, 2020",1.250313
"April 18, 2020",1.25095
"April 19, 2020",1.25095
"April 20, 2020",1.246455
"April 21, 2020",1.225746
"April 22, 2020",1.230338
"April 23, 2020",1.236621
"April 24, 2020",1.23386
"April 25, 2020",1.2365
"April 26, 2020",1.237
"April 27, 2020",1.240664
"April 28, 2020",1.243248
"April 29, 2020",1.24375
"April 30, 2020",1.257284
"May 1, 2020",1.251564
"May 2, 2020",1.2502
"May 3, 2020",1.2502
"May 4, 2020",1.243681
"May 5, 2020",1.244973
"May 6, 2020",1.23588
"May 7, 2020",1.235033
"May 8, 2020",1.241681
"May 9, 2020",1.2406
"May 10, 2020",1.2406
"May 11, 2020",1.234492
"May 12, 2020",1.22909
"May 13, 2020",1.223092
"May 14, 2020",1.219713
"May 15, 2020",1.211534
"May 18, 2020",1.21773
"May 19, 2020",1.22525
"May 20, 2020",1.223354
"May 21, 2020",1.22304
"May 22, 2020",1.217411
"May 23, 2020",1.216605
"May 24, 2020",1.216605
"May 25, 2020",1.218806
"May 26, 2020",1.23373
"May 27, 2020",1.223743
"May 28, 2020",1.233943
"May 29, 2020",1.230088
"May 30, 2020",1.23435
"May 31, 2020",1.23435
"June 1, 2020",1.245858
"June 2, 2020",1.254752
"June 3, 2020",1.259145
"June 4, 2020",1.260097
"June 5, 2020",1.268456
"June 6, 2020",1.26655
"June 7, 2020",1.26655
"June 8, 2020",1.2691
"June 9, 2020",1.274299
"June 10, 2020",1.275689
"June 11, 2020",1.262132
"June 12, 2020",1.251251
"June 13, 2020",1.25445
"June 14, 2020",1.25445
"June 15, 2020",1.256439
"June 16, 2020",1.25989
"June 17, 2020",1.253541
"June 18, 2020",1.241588
"June 19, 2020",1.23617
"June 20, 2020",1.234885
"June 21, 2020",1.234885
"June 22, 2020",1.24665
"June 23, 2020",1.251784
"June 24, 2020",1.244214
"June 25, 2020",1.241557
"June 26, 2020",1.234278
"June 27, 2020",1.23385
"June 28, 2020",1.23385
"June 29, 2020",1.228547
"June 30, 2020",1.238007
"July 1, 2020",1.247738
"July 2, 2020",1.24665
"July 3, 2020",1.2464
"July 4, 2020",1.248395
"July 5, 2020",1.248395
"July 6, 2020",1.248845
"July 7, 2020",1.256266
